[18:03:48] [main/INFO]: ModLauncher running: args [--username, TheRealJudgeJudy, --version, forge-47.4.0, --gameDir, C:\Users\ikene\curseforge\minecraft\Instances\Homesteady (Forge), --assetsDir, C:\Users\ikene\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 5e213c2e758e41b0bd5900d7e8d67bde, --accessToken, ????????, --clientId, MzMzNTgwZWQtMWMwYi00Y2JhLWI2ZDgtN2FjYmU5ZTJhMTNm, --xuid, 2535428129093518, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ikene\curseforge\minecraft\Install\quickPlay\java\1756508626405.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:03:48] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id candlelight:typewriter_sync
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id candlelight:sign_note
[18:04:17] [modloading-worker-0/INFO]: Successfully loaded config 'fallingtrees_client'
[18:04:17] [modloading-worker-0/INFO]: Successfully saved config 'fallingtrees_client'
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id brewery:alcohol_sync_request
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id brewery:drink_alcohol
[18:04:17] [modloading-worker-0/INFO]: Loaded common.properties
[18:04:17] [modloading-worker-0/INFO]: Successfully loaded config 'fallingtrees_common'
[18:04:17] [modloading-worker-0/INFO]: Successfully saved config 'fallingtrees_common'
[18:04:17] [modloading-worker-0/INFO]: Loaded dev.properties
[18:04:17] [modloading-worker-0/INFO]: Looking for KubeJS plugins...
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_quests
[18:04:17] [modloading-worker-0/INFO]: Found plugin source kubejs
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_team_data
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:update_task_progress
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:submit_task
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:claim_reward
[18:04:17] [modloading-worker-0/INFO]: Constructing common components for easymagic:main
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:claim_reward_response
[18:04:17] [modloading-worker-0/WARN]: Plugin dev.latvian.mods.kubejs.integration.forge.gamestages.GameStagesIntegration does not have required mod gamestages loaded, skipping
[18:04:17] [modloading-worker-0/INFO]: Found plugin source sawmill
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_editing_mode
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:get_emergency_items
[18:04:17] [modloading-worker-0/INFO]: Constructing client components for easymagic:main
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:create_other_team_data
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:claim_all_rewards
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:claim_choice_reward
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:display_completion_toast
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:display_reward_toast
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:display_item_reward_toast
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:toggle_pinned
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:toggle_pinned_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:toggle_chapter_pinned
[18:04:17] [modloading-worker-0/INFO]: Create 6.0.6 initializing! Commit hash: 338bfa0aec952fa51656e8f61bd621ca9b3b2e00
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:toggle_chapter_pinned_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:toggle_editing_mode
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:force_save
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:update_team_data
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:set_custom_image
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_started
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_completed
[18:04:17] [modloading-worker-0/INFO]: Registering items for Create Deco
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_started_reset
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_completed_reset
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_lock
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:reset_reward
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:team_data_changed
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:task_screen_config_req
[18:04:17] [modloading-worker-0/INFO]: Found plugin source createoreexcavation
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:task_screen_config_resp
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:change_progress
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:create_object
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:create_object_response
[18:04:17] [modloading-worker-0/INFO]: Done in 113.6 ms
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:create_task_at
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:delete_object
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:delete_object_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:edit_object
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:edit_object_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:move_chapter
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:move_chapter_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:move_quest
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:move_quest_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:change_chapter_group
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:change_chapter_group_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:move_chapter_group
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:move_chapter_group_response
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_reward_blocking
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:copy_quest
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:copy_chapter_image
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:sync_structures_request
[18:04:17] [modloading-worker-0/INFO]: Registering blocks for Create Deco
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_structures_response
[18:04:17] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:request_team_data
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_editor_permission
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:open_quest_book
[18:04:17] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:clear_display_cache
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[18:04:18] [modloading-worker-0/INFO]: forge loader environment detected
[18:04:18] [modloading-worker-0/INFO]: Loaded config subtle_effects:general in 3321ms
[18:04:18] [modloading-worker-0/INFO]: Loaded config fzzy_config:keybinds in 1466ms
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:request_map_data
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:share_waypoint
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_all_chunks
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:login_data
[18:04:18] [modloading-worker-0/INFO]: Loaded config file.
[18:04:18] [modloading-worker-0/INFO]: Saved config file.
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:request_chunk_change
[18:04:18] [modloading-worker-0/WARN]: Configuration file C:\Users\ikene\curseforge\minecraft\Instances\Homesteady (Forge)\config\moonlight-common.toml is not correct. Correcting
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.extra_debug was corrected from null to its default, false. 
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.extra_children_debug was corrected from null to its default, false. 
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_chunk
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_general_data
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:teleport_from_map
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:player_death
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_visible_player_list
[18:04:18] [modloading-worker-0/INFO]: Loaded config :emi_loot_config in 1561ms
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:sync_tx
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:sync_rx
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:loaded_chunk_view
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:send_player_position
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:update_force_load_expiry
[18:04:18] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbchunks:server_config_request
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:server_config_response
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:chunk_change_response
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:request_block_color
[18:04:18] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbchunks:add_waypoint
[18:04:18] [modloading-worker-0/INFO]: Loading Rhino Minecraft remapper...
[18:04:18] [modloading-worker-0/INFO]: Rhino properties loaded.
[18:04:18] [modloading-worker-0/INFO]: Loading mappings for 1.20.1
[18:04:18] [modloading-worker-0/WARN]: Configuration file C:\Users\ikene\curseforge\minecraft\Instances\Homesteady (Forge)\config\moonlight-client.toml is not correct. Correcting
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.merge_dynamic_resource_packs was corrected from null to its default, true. 
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.merge_dynamic_packs was corrected from true to its default, null. 
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.blocktypes_debug was corrected from false to its default, null. 
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.woodtypes_debug was corrected from false to its default, null. 
[18:04:18] [modloading-worker-0/WARN]: Incorrect key general.leavestypes_debug was corrected from false to its default, null. 
[18:04:18] [modloading-worker-0/INFO]: Done in 0.098 s
[18:04:18] [modloading-worker-0/INFO]: Loaded config subtle_effects:blocks in 186ms
[18:04:18] [modloading-worker-0/INFO]: Initializing TerraBlender underground biome compat
[18:04:18] [Ribbits Supporter JSON Thread/INFO]: Successfully loaded supporters.json file!
[18:04:18] [modloading-worker-0/INFO]: Loaded config subtle_effects:entities in 54ms
[18:04:18] [modloading-worker-0/INFO]: Loaded config subtle_effects:environment in 32ms
[18:04:18] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[18:04:18] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#isTreasureOnly() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[18:04:18] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#isTradeable() in net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds
[18:04:18] [modloading-worker-0/INFO]: Loaded config subtle_effects:items in 29ms
[18:04:18] [modloading-worker-0/INFO]: Constructing common components for diagonalfences:main
[18:04:18] [modloading-worker-0/INFO]: [FANCYMENU] Loading v3.7.0 in client-side mode on FORGE!
[18:04:18] [modloading-worker-0/INFO]: Replaced 1 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/experimental/module/GameNerfsModule
[18:04:18] [modloading-worker-0/INFO]: Deserializing YACLConfig from 'C:\Users\ikene\curseforge\minecraft\Instances\Homesteady (Forge)\config\yacl.json5'
[18:04:19] [modloading-worker-0/INFO]: ExpandAbility here, who dis?
[18:04:19] [modloading-worker-0/INFO]: Forge please do the world a favor and STOP EXISTING!!
[18:04:19] [modloading-worker-0/INFO]: Registering Oh The Biomes We've Gone items
[18:04:19] [modloading-worker-0/INFO]: Replaced 5 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/tools/module/AncientTomesModule
[18:04:19] [modloading-worker-0/INFO]: Registering C2S receiver with id wildernature:screen_action
[18:04:19] [modloading-worker-0/INFO]: Discovered 164 modules to load.
[18:04:19] [modloading-worker-0/INFO]: Constructing module Abacus...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Adjustable Chat...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Ambient Discs...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Ancient Tomes...
[18:04:19] [modloading-worker-0/INFO]: Replaced 3 calls to Enchantment#getMaxLevel() in org/violetmoon/quark/content/tools/item/AncientTomeItem
[18:04:19] [modloading-worker-0/INFO]: Constructing module Ancient Wood...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Armed Armor Stands...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Auto Walk Keybind...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Automatic Recipe Unlock...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Automatic Tool Restock...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Azalea Wood...
[18:04:19] [modloading-worker-0/INFO]: Constructing module Back Button Keybind...
